EAN,Producto,Link
309970169435,"Marca Revlon. Product Revlon Nail Enamel. Producto Esmalte para Uñas Merch code 680. Tipo: Revlon. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Super Lustrous. Descripcion mkt: Esmalte para uñas que contiene proteínas de seda y tecnología Shade Lock, lo que preserva el color del esmalte 5free. Caracteristicas: Tecnologia Shade Lock Con proteinas de seda 5Free (Tolueno, Formaldehido, DBP, Resina de Formaldehido, Alcanfor). Tono: Raven Red.",
309970169428,"Marca Revlon. Product Revlon Nail Enamel. Producto Esmalte para Uñas Merch code 620. Tipo: Revlon. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Super Lustrous. Descripcion mkt: Esmalte para uñas que contiene proteínas de seda y tecnología Shade Lock, lo que preserva el color del esmalte 5free. Caracteristicas: Tecnologia Shade Lock Con proteinas de seda 5Free (Tolueno, Formaldehido, DBP, Resina de Formaldehido, Alcanfor). Tono: Bewitching.",
309970169411,"Marca Revlon. Product Revlon Nail Enamel. Producto Esmalte para Uñas Merch code 640. Tipo: Revlon. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Super Lustrous. Descripcion mkt: Esmalte para uñas que contiene proteínas de seda y tecnología Shade Lock, lo que preserva el color del esmalte 5free. Caracteristicas: Tecnologia Shade Lock Con proteinas de seda 5Free (Tolueno, Formaldehido, DBP, Resina de Formaldehido, Alcanfor). Tono: Fearless.",
309970169404,"Marca Revlon. Product Revlon Nail Enamel. Producto Esmalte para Uñas Merch code 6. Tipo: Revlon. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Super Lustrous. Descripcion mkt: Esmalte para uñas que contiene proteínas de seda y tecnología Shade Lock, lo que preserva el color del esmalte 5free. Caracteristicas: Tecnologia Shade Lock Con proteinas de seda 5Free (Tolueno, Formaldehido, DBP, Resina de Formaldehido, Alcanfor). Tono: Sheer Pink.",
309970169381,"Marca Revlon. Product Revlon Nail Enamel. Producto Esmalte para Uñas Merch code 731. Tipo: Revlon. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Super Lustrous. Descripcion mkt: Esmalte para uñas que contiene proteínas de seda y tecnología Shade Lock, lo que preserva el color del esmalte 5free. Caracteristicas: Tecnologia Shade Lock Con proteinas de seda 5Free (Tolueno, Formaldehido, DBP, Resina de Formaldehido, Alcanfor). Tono: Knockout.",
309977735008,Marca Revlon. Product Revlon Extra Life No Chip Top Coat. Producto Capa Protectora anti saltado de alto brillo Merch code 215. Tipo: Revlon. Categoria: Esmalte para UÑAS. Subcategoria: Tratamiento para Uñas. Familia: Revlon. Descripcion mkt: Capa protectora anti saltado de alto brillo que extiende la duración de la manicuría hasta 2días más. Caracteristicas: Capa protectora Anti-saltado Extiende el esmaltado 2dias más. Tono: Extra Life Top Coat.,
309977741009,Marca Revlon. Product Revlon MultiCare Base + Top Coat. Producto Base y Capa Protectora Multicuidados Merch code 205. Tipo: Revlon. Categoria: Esmalte para UÑAS. Subcategoria: Tratamiento para Uñas. Familia: Revlon. Descripcion mkt: Base y Capa protectora multicuidados Efecto endurecedor + brillo y duración. Caracteristicas: Base y Capa ptorectora Efecto endurecedor Da brillo y duración. Tono: Multicare Base + Top Coat.,
309977755006,Marca Revlon. Product Revlon Quick Dry Base Coat. Producto Base para Uñas de Secado Rápido Merch code 225. Tipo: Revlon. Categoria: Esmalte para UÑAS. Subcategoria: Tratamiento para Uñas. Familia: Revlon. Descripcion mkt: Base para uñas de secado rápido que ayuda a fijar el color Ayuda a una aplicación uniforme del color y ayuda a evitar el astillado y saltado. Caracteristicas: Base de uñas Secado rápido Aplicación uniforme del colro Evita astillado y saltado. Tono: Quick Dry Base Coat.,
309977737002,Marca Revlon. Product Revlon Quick Dry Top Coat. Producto Líquido de Secado Rápido Merch code 210. Tipo: Revlon. Categoria: Esmalte para UÑAS. Subcategoria: Tratamiento para Uñas. Familia: Revlon. Descripcion mkt: Líquido de secado rápido en 30segundos que también actúa como capa protectora y evita el desgaste del color. Caracteristicas: Secado en 30segundos Capa protectora Evita el desgaste del color. Tono: Quick Dry Top Coat.,
7790416016285,"Marca Revlon. Product Cutex Esmalte de Uñas. Producto Cutex Esmalte de Uñas Via Lactea Merch code 2. Tipo: Cutex. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Cutex. Descripcion mkt:  Fórmula Hipoalergénica  Nuevos tonos disponibles  Pincel Plano para una mayor cobertura en la uña Súper práctico y fácil de usar, permite una aplicación perfecta, sin dejar rastros y en una sola pasada  AHORA 6FREE  Libre de crueldad animal  Fórmula 00% vegana  Libre de Formaldehído, Resina de Formaldehído, Tolueno, Xileno, Acetona, Ftalatos, Alcanfor, Parabenos, Ingredientes de origen animal, Sulfatos, Fosfato de Trifenilo y Bisfenol A. Caracteristicas:  Envase de 6ml  Variedad de tonos disponibles  Brinda color y protección en la uña. Tono: Vía Lactea.",
7790416016292,"Marca Revlon. Product Cutex Esmalte de Uñas. Producto Cutex Esmalte de Uñas Calcio Blanco Merch code 3. Tipo: Cutex. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Cutex. Descripcion mkt:  Fórmula Hipoalergénica  Nuevos tonos disponibles  Pincel Plano para una mayor cobertura en la uña Súper práctico y fácil de usar, permite una aplicación perfecta, sin dejar rastros y en una sola pasada  AHORA 6FREE  Libre de crueldad animal  Fórmula 00% vegana  Libre de Formaldehído, Resina de Formaldehído, Tolueno, Xileno, Acetona, Ftalatos, Alcanfor, Parabenos, Ingredientes de origen animal, Sulfatos, Fosfato de Trifenilo y Bisfenol A. Caracteristicas:  Envase de 6ml  Variedad de tonos disponibles  Brinda color y protección en la uña. Tono: Calcio Blanco.",
7790416016308,"Marca Revlon. Product Cutex Esmalte de Uñas. Producto Cutex Esmalte de Uñas Blanco French Manicure Merch code 6. Tipo: Cutex. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Cutex. Descripcion mkt:  Fórmula Hipoalergénica  Nuevos tonos disponibles  Pincel Plano para una mayor cobertura en la uña Súper práctico y fácil de usar, permite una aplicación perfecta, sin dejar rastros y en una sola pasada  AHORA 6FREE  Libre de crueldad animal  Fórmula 00% vegana  Libre de Formaldehído, Resina de Formaldehído, Tolueno, Xileno, Acetona, Ftalatos, Alcanfor, Parabenos, Ingredientes de origen animal, Sulfatos, Fosfato de Trifenilo y Bisfenol A. Caracteristicas:  Envase de 6ml  Variedad de tonos disponibles  Brinda color y protección en la uña. Tono: Blanco French Manicure.",
7790416016315,"Marca Revlon. Product Cutex Esmalte de Uñas. Producto Cutex Esmalte de Uñas Calcio Rosa Merch code 1. Tipo: Cutex. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Cutex. Descripcion mkt:  Fórmula Hipoalergénica  Nuevos tonos disponibles  Pincel Plano para una mayor cobertura en la uña Súper práctico y fácil de usar, permite una aplicación perfecta, sin dejar rastros y en una sola pasada  AHORA 6FREE  Libre de crueldad animal  Fórmula 00% vegana  Libre de Formaldehído, Resina de Formaldehído, Tolueno, Xileno, Acetona, Ftalatos, Alcanfor, Parabenos, Ingredientes de origen animal, Sulfatos, Fosfato de Trifenilo y Bisfenol A. Caracteristicas:  Envase de 6ml  Variedad de tonos disponibles  Brinda color y protección en la uña. Tono: Calcio Rosa.",
7790416016322,"Marca Revlon. Product Cutex Esmalte de Uñas. Producto Cutex Esmalte de Uñas Siena Merch code 44. Tipo: Cutex. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Cutex. Descripcion mkt:  Fórmula Hipoalergénica  Nuevos tonos disponibles  Pincel Plano para una mayor cobertura en la uña Súper práctico y fácil de usar, permite una aplicación perfecta, sin dejar rastros y en una sola pasada  AHORA 6FREE  Libre de crueldad animal  Fórmula 00% vegana  Libre de Formaldehído, Resina de Formaldehído, Tolueno, Xileno, Acetona, Ftalatos, Alcanfor, Parabenos, Ingredientes de origen animal, Sulfatos, Fosfato de Trifenilo y Bisfenol A. Caracteristicas:  Envase de 6ml  Variedad de tonos disponibles  Brinda color y protección en la uña. Tono: Siena.",
7790416016339,"Marca Revlon. Product Cutex Esmalte de Uñas. Producto Cutex Esmalte de Uñas Rosa Incógnito Merch code 45. Tipo: Cutex. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Cutex. Descripcion mkt:  Fórmula Hipoalergénica  Nuevos tonos disponibles  Pincel Plano para una mayor cobertura en la uña Súper práctico y fácil de usar, permite una aplicación perfecta, sin dejar rastros y en una sola pasada  AHORA 6FREE  Libre de crueldad animal  Fórmula 00% vegana  Libre de Formaldehído, Resina de Formaldehído, Tolueno, Xileno, Acetona, Ftalatos, Alcanfor, Parabenos, Ingredientes de origen animal, Sulfatos, Fosfato de Trifenilo y Bisfenol A. Caracteristicas:  Envase de 6ml  Variedad de tonos disponibles  Brinda color y protección en la uña. Tono: Rosa incógnito.",
7790416016346,"Marca Revlon. Product Cutex Esmalte de Uñas. Producto Cutex Esmalte de Uñas Nude Merch code 46. Tipo: Cutex. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Cutex. Descripcion mkt:  Fórmula Hipoalergénica  Nuevos tonos disponibles  Pincel Plano para una mayor cobertura en la uña Súper práctico y fácil de usar, permite una aplicación perfecta, sin dejar rastros y en una sola pasada  AHORA 6FREE  Libre de crueldad animal  Fórmula 00% vegana  Libre de Formaldehído, Resina de Formaldehído, Tolueno, Xileno, Acetona, Ftalatos, Alcanfor, Parabenos, Ingredientes de origen animal, Sulfatos, Fosfato de Trifenilo y Bisfenol A. Caracteristicas:  Envase de 6ml  Variedad de tonos disponibles  Brinda color y protección en la uña. Tono: Nude.",
7790416016353,"Marca Revlon. Product Cutex Esmalte de Uñas. Producto Cutex Esmalte de Uñas Beilis Merch code 42. Tipo: Cutex. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Cutex. Descripcion mkt:  Fórmula Hipoalergénica  Nuevos tonos disponibles  Pincel Plano para una mayor cobertura en la uña Súper práctico y fácil de usar, permite una aplicación perfecta, sin dejar rastros y en una sola pasada  AHORA 6FREE  Libre de crueldad animal  Fórmula 00% vegana  Libre de Formaldehído, Resina de Formaldehído, Tolueno, Xileno, Acetona, Ftalatos, Alcanfor, Parabenos, Ingredientes de origen animal, Sulfatos, Fosfato de Trifenilo y Bisfenol A. Caracteristicas:  Envase de 6ml  Variedad de tonos disponibles  Brinda color y protección en la uña. Tono: Beilis.",
7790416016360,"Marca Revlon. Product Cutex Esmalte de Uñas. Producto Cutex Esmalte de Uñas Granada Merch code 11. Tipo: Cutex. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Cutex. Descripcion mkt:  Fórmula Hipoalergénica  Nuevos tonos disponibles  Pincel Plano para una mayor cobertura en la uña Súper práctico y fácil de usar, permite una aplicación perfecta, sin dejar rastros y en una sola pasada  AHORA 6FREE  Libre de crueldad animal  Fórmula 00% vegana  Libre de Formaldehído, Resina de Formaldehído, Tolueno, Xileno, Acetona, Ftalatos, Alcanfor, Parabenos, Ingredientes de origen animal, Sulfatos, Fosfato de Trifenilo y Bisfenol A. Caracteristicas:  Envase de 6ml  Variedad de tonos disponibles  Brinda color y protección en la uña. Tono: Granada.",
7790416016377,"Marca Revlon. Product Cutex Esmalte de Uñas. Producto Cutex Esmalte de Uñas Rojo Cutex Merch code 16. Tipo: Cutex. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Cutex. Descripcion mkt:  Fórmula Hipoalergénica  Nuevos tonos disponibles  Pincel Plano para una mayor cobertura en la uña Súper práctico y fácil de usar, permite una aplicación perfecta, sin dejar rastros y en una sola pasada  AHORA 6FREE  Libre de crueldad animal  Fórmula 00% vegana  Libre de Formaldehído, Resina de Formaldehído, Tolueno, Xileno, Acetona, Ftalatos, Alcanfor, Parabenos, Ingredientes de origen animal, Sulfatos, Fosfato de Trifenilo y Bisfenol A. Caracteristicas:  Envase de 6ml  Variedad de tonos disponibles  Brinda color y protección en la uña. Tono: Rojo Cutex.",
7790416016384,"Marca Revlon. Product Cutex Esmalte de Uñas. Producto Cutex Esmalte de Uñas Deseo Merch code 13. Tipo: Cutex. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Cutex. Descripcion mkt:  Fórmula Hipoalergénica  Nuevos tonos disponibles  Pincel Plano para una mayor cobertura en la uña Súper práctico y fácil de usar, permite una aplicación perfecta, sin dejar rastros y en una sola pasada  AHORA 6FREE  Libre de crueldad animal  Fórmula 00% vegana  Libre de Formaldehído, Resina de Formaldehído, Tolueno, Xileno, Acetona, Ftalatos, Alcanfor, Parabenos, Ingredientes de origen animal, Sulfatos, Fosfato de Trifenilo y Bisfenol A. Caracteristicas:  Envase de 6ml  Variedad de tonos disponibles  Brinda color y protección en la uña. Tono: Deseo.",
7790416016391,"Marca Revlon. Product Cutex Esmalte de Uñas. Producto Cutex Esmalte de Uñas Fresia Salvaje Merch code 9. Tipo: Cutex. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Cutex. Descripcion mkt:  Fórmula Hipoalergénica  Nuevos tonos disponibles  Pincel Plano para una mayor cobertura en la uña Súper práctico y fácil de usar, permite una aplicación perfecta, sin dejar rastros y en una sola pasada  AHORA 6FREE  Libre de crueldad animal  Fórmula 00% vegana  Libre de Formaldehído, Resina de Formaldehído, Tolueno, Xileno, Acetona, Ftalatos, Alcanfor, Parabenos, Ingredientes de origen animal, Sulfatos, Fosfato de Trifenilo y Bisfenol A. Caracteristicas:  Envase de 6ml  Variedad de tonos disponibles  Brinda color y protección en la uña. Tono: Fresia Salvaje.",
7790416016414,"Marca Revlon. Product Cutex Esmalte de Uñas. Producto Cutex Esmalte de Uñas Rosa Imponente Merch code 25. Tipo: Cutex. Categoria: Esmalte para UÑAS. Subcategoria: Esmalte para Uñas. Familia: Cutex. Descripcion mkt:  Fórmula Hipoalergénica  Nuevos tonos disponibles  Pincel Plano para una mayor cobertura en la uña Súper práctico y fácil de usar, permite una aplicación perfecta, sin dejar rastros y en una sola pasada  AHORA 6FREE  Libre de crueldad animal  Fórmula 00% vegana  Libre de Formaldehído, Resina de Formaldehído, Tolueno, Xileno, Acetona, Ftalatos, Alcanfor, Parabenos, Ingredientes de origen animal, Sulfatos, Fosfato de Trifenilo y Bisfenol A. Caracteristicas:  Envase de 6ml  Variedad de tonos disponibles  Brinda color y protección en la uña. Tono: Rosa imponente.",
