CATEGORIA ,MARCA ,FRANQUICIA ,SUBFRANQUICIA ,EAN ,TITULO ECOMMERCE,TIPO DE PRODUCTO ,DESCRIPCIÓN LARGA,BENEFICIOS ,MODO DE APLICACIÓN,CROSSELLING,KEY WORD PARA SEARCH,HIPOALERGENICO,TIPO DE PELO,USO ,Pack Size,Pack Size UOM,Pack Size UOM
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Oleo Extraordinario Coco,7509552851625,Crema Tratamiento Elvive Oleo Extraordinario Coco 300gr ,Crema de tratamiento,"¿Cabello muy seco? Tu cabello necesita una nutrición intensa. Nuestra Crema De Tratamiento  Nutrición Intensa, con Óleo de Coco y con efecto Anti-Sal°, penetra en la fibra capilar para transformar tu cabello de forma extraordinaria.. Elvive Óleo Extraordinario Coco para cabello muy secotiene como beneficio: 1. Suavidad y brillo increíble. 2. Disciplina y control del frizz.","Óleo de Coco
Suavidad y brillo increíble.
Disciplina y control del frizz","Aplicar sobre el cabello húmedo una porción del producto y repartir hasta las puntas, evitar las raíces y no enjuagar. Peinar el cabello como de costumbre. Manténgase fuera del alcance de los niños. Si observa alguna reacción desfavorable suspenda su uso.",7509552790498; 7509552790443; 7509552908572,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, oelo elvive, oleo extraordinario, óleo extraordinario, oleo coco, óleo coco, cabello reseco, pelo reseco, óleo de coco, coco, acondicionador, crema para peinar ",No,Todo tipo de cabello ,Diario ,300,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/OLEO%20EXTRAORDINARIO%20COCO/2.A+%20CONTENT/CT?csf=1&web=1&e=WYCsDj
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Oleo Extraordinario Coco,7509552851618,Crema para Peinar Elvive Oleo Extraordinario Coco 250ml ,crema para peinar,"Nuestra CREMA PARA PEINAR, con su poderosa fórmula desenredante enriquecida con Óleo de Coco y sin sal°, envuelve el cabello seco para nutrirlo intensamente, sin dejarlo pesado.. Elvive Óleo Extraordinario Coco para cabello muy secotiene como beneficio: 1. Suavidad y brillo increíble. 2. Disciplina y control del frizz. Aplicar sobre el cabello húmedo una porción del producto y repartir hasta las puntas, evitar las raíces y no enjuagar. Peinar el cabello como de costumbre. Manténgase fuera del alcance de los niños. Si observa alguna reacción desfavorable suspenda su uso.","Óleo de Coco
Suavidad y brillo increíble.
Disciplina y control del frizz","Aplicar sobre el cabello húmedo una porción del producto y repartir hasta las puntas, evitar las raíces y no enjuagar. Peinar el cabello como de costumbre. Manténgase fuera del alcance de los niños. Si observa alguna reacción desfavorable suspenda su uso.",7509552790498; 7509552790443; 7509552791310,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, oelo elvive, oleo extraordinario, óleo extraordinario, oleo coco, óleo coco, cabello reseco, pelo reseco, óleo de coco, coco, acondicionador, crema para peinar ",No,Todo tipo de cabello ,Diario ,250,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/OLEO%20EXTRAORDINARIO%20COCO/2.A+%20CONTENT/CPP?csf=1&web=1&e=FbNSRz
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Kera-liso MQ,7509552902839,Shampoo Elvive Kera-Liso MQ 200ml ,Shampoo,"¿Alisas tu cabello con planchita o secador? Tu cabello sufre, se seca y día tras día se deteriora. Nuestro Shampoo Nutri-Liss enriquecido con Micro-Queratina y con efecto Anti-sal°. Elvive Keraliso 230° para cabello alisado con calortiene como beneficio: 1. Realinea fibra a fibra para facilitar un alisado excepcional. Nutre el cabello y reduce el frizz. Protege el cabello contra el calor.. 2. . 3. . Aplicar sobre el cabello húmedo. Masajear suavemente y enjuagar. Para un cabello más alisado y protegido, utiliza los otros productos de la línea ELVIVE KERA-LISO [MQ]. Evítese el contacto con los ojos. En caso de contacto con los ojos, enjuague inmediatamente. Manténgase fuera del alcance de los niños. Si observa alguna reacción desfavorable suspenda su uso.","Realinea fibra a fibra para facilitar un alisado excepcional. 
Nutre el cabello y reduce el frizz
Protege el cabello contra el calor","Aplicar sobre el cabello húmedo. Masajear suavemente y
enjuagar. Para un cabello más alisado y protegido, utiliza los
otros productos de la línea ELVIVE KERA-LISO 230°. Evítese el
contacto con los ojos. En caso de contacto con los ojos,
enjuague inmediatamente. Manténgase fuera del alcance de los
niños. Si observa alguna reacción desfavorable suspenda su uso.",7509552792546 7509552791426 7509552791334 7509552791358,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Keraliso, Queraliso, keraliso 230, cabello alisado, pelo alisado, micro queratina, micro keratina, protector térmico, shampoo",No,Todo tipo de cabello ,Diario ,200,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/KERA-LISO%20MQ/2.A+%20CONTENT/SH/200%20ml?csf=1&web=1&e=fAnS9A
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Kera-liso MQ,7509552902846,Shampoo Elvive Kera-Liso MQ 400ml ,Shampoo,"¿Alisas tu cabello con planchita o secador? Tu cabello sufre, se seca y día tras día se deteriora. Nuestro Shampoo Nutri-Liss enriquecido con Micro-Queratina y con efecto Anti-sal°. Elvive Keraliso 230° para cabello alisado con calortiene como beneficio: 1. Realinea fibra a fibra para facilitar un alisado excepcional. Nutre el cabello y reduce el frizz. Protege el cabello contra el calor.. 2. . 3. . Aplicar sobre el cabello húmedo. Masajear suavemente y enjuagar. Para un cabello más alisado y protegido, utiliza los otros productos de la línea ELVIVE KERA-LISO [MQ]. Evítese el contacto con los ojos. En caso de contacto con los ojos, enjuague inmediatamente. Manténgase fuera del alcance de los niños. Si observa alguna reacción desfavorable suspenda su uso.","Realinea fibra a fibra para facilitar un alisado excepcional. 
Nutre el cabello y reduce el frizz
Protege el cabello contra el calor","Aplicar sobre el cabello húmedo. Masajear suavemente y
enjuagar. Para un cabello más alisado y protegido, utiliza los
otros productos de la línea ELVIVE KERA-LISO 230°. Evítese el
contacto con los ojos. En caso de contacto con los ojos,
enjuague inmediatamente. Manténgase fuera del alcance de los
niños. Si observa alguna reacción desfavorable suspenda su uso.",7509552792546 7509552791426 7509552791334 7509552791358,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Keraliso, Queraliso, keraliso 230, cabello alisado, pelo alisado, micro queratina, micro keratina, protector térmico, shampoo",No,Todo tipo de cabello ,Diario ,400,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/KERA-LISO%20MQ/2.A+%20CONTENT/SH/400%20ml?csf=1&web=1&e=aVbAl5
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Kera-liso MQ,7509552902853,Acondicionador Elvive Kera-Liso MQ 200ml ,Acondicionador,"¿Alisas tu cabello con planchita o secador? Tu cabello sufre, se seca y día tras día se deteriora. Nuestro Acondicionador Nutri-Liss enriquecido con Micro-Queratina y con efecto Anti-sal°.. Elvive Keraliso 230° para cabello alisado con calortiene como beneficio: 1. Realinea fibra a fibra para facilitar un alisado excepcional. Nutre el cabello y reduce el frizz. Protege el cabello contra el calor.  Aplicar en puntas y largos sobre el cabello mojado después del shampoo ELVIVE NUTRI-LISS, dejar actuar y enjuagar. Evítese el contacto con los ojos. En caso de contacto con los ojos, enjuague inmediatamente. Manténgase fuera del alcance de los niños. Si observa alguna reacción desfavorable suspenda su uso.","Realinea fibra a fibra para facilitar un alisado excepcional. 
Nutre el cabello y reduce el frizz
Protege el cabello contra el calor","Aplicar sobre el cabello húmedo. Masajear suavemente y
enjuagar. Para un cabello más alisado y protegido, utiliza los
otros productos de la línea ELVIVE KERA-LISO 230°. Evítese el
contacto con los ojos. En caso de contacto con los ojos,
enjuague inmediatamente. Manténgase fuera del alcance de los
niños. Si observa alguna reacción desfavorable suspenda su uso.",7509552792546 7509552791426 7509552791334 7509552791358,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Keraliso, Queraliso, keraliso 230, cabello alisado, pelo alisado, micro queratina, micro keratina, protector térmico, acondicionador, crema de enjuague ",No,Todo tipo de cabello ,Diario ,200,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/KERA-LISO%20MQ/2.A+%20CONTENT/ACO/200%20ml?csf=1&web=1&e=BAjcwL
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Kera-liso MQ,7509552902860,Acondicionador Elvive Kera-Liso MQ 400ml ,Acondicionador,"¿Alisas tu cabello con planchita o secador? Tu cabello sufre, se seca y día tras día se deteriora. Nuestro Acondicionador Nutri-Liss enriquecido con Micro-Queratina y con efecto Anti-sal°.. Elvive Keraliso 230° para cabello alisado con calortiene como beneficio: 1. Realinea fibra a fibra para facilitar un alisado excepcional. Nutre el cabello y reduce el frizz. Protege el cabello contra el calor.  Aplicar en puntas y largos sobre el cabello mojado después del shampoo ELVIVE NUTRI-LISS, dejar actuar y enjuagar. Evítese el contacto con los ojos. En caso de contacto con los ojos, enjuague inmediatamente. Manténgase fuera del alcance de los niños. Si observa alguna reacción desfavorable suspenda su uso.","Realinea fibra a fibra para facilitar un alisado excepcional. 
Nutre el cabello y reduce el frizz
Protege el cabello contra el calor","Aplicar sobre el cabello húmedo. Masajear suavemente y
enjuagar. Para un cabello más alisado y protegido, utiliza los
otros productos de la línea ELVIVE KERA-LISO 230°. Evítese el
contacto con los ojos. En caso de contacto con los ojos,
enjuague inmediatamente. Manténgase fuera del alcance de los
niños. Si observa alguna reacción desfavorable suspenda su uso.",7509552792546 7509552791426 7509552791334 7509552791358,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Keraliso, Queraliso, keraliso 230, cabello alisado, pelo alisado, micro queratina, micro keratina, protector térmico, acondicionador, crema de enjuague ",No,Todo tipo de cabello ,Diario ,400,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/KERA-LISO%20MQ/2.A+%20CONTENT/ACO/400%20ml?csf=1&web=1&e=gAINXt
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Kera-liso MQ,7509552902884,Crema para Peinar Elvive Kera-Liso MQ 250ml,crema para peinar,"Gracias a su fórmula enriquecida con Micro-Queratina [MK] inspirada en la queratina del cabello y su protector térmico, Elvive Keraliso [MK] actúa en 3 niveles: 1. Nutre el cabello 2. Realinea fibra a fibra 3. Protege el cabello al alisarlo.. Elvive Keraliso 230° para cabello alisado con calortiene como beneficio: 1. Nutre y realinea fibra a fibra. 2. Alisado protegido y duradero. 3. Resultados desde el primer uso . Aplicar sobre cabello humedo.  Dejar actuar 2-3 minutos y enjuagar. Para un cabello más alisado y protegido, utilizar los otros productos de la gama ELVIVE KERA-LISO [MK]","Realinea fibra a fibra para facilitar un alisado excepcional. 
Nutre el cabello y reduce el frizz
Protege el cabello contra el calor","Aplicar sobre el cabello húmedo. Masajear suavemente y
enjuagar. Para un cabello más alisado y protegido, utiliza los
otros productos de la línea ELVIVE KERA-LISO 230°. Evítese el
contacto con los ojos. En caso de contacto con los ojos,
enjuague inmediatamente. Manténgase fuera del alcance de los
niños. Si observa alguna reacción desfavorable suspenda su uso.",7509552792546 7509552791426 7509552791334 7509552791358,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Keraliso, Queraliso, keraliso 230, cabello alisado, pelo alisado, micro queratina, micro keratina, protector térmico, crema para peinar",No,Todo tipo de cabello ,Diario ,250,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/KERA-LISO%20MQ/2.A+%20CONTENT/CPP?csf=1&web=1&e=SNUTSD
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Kera-liso MQ,7509552902877,Crema Tratamiento Elvive Kera-Liso MQ 300gr,Crema de tratamiento,"Gracias a su fórmula enriquecida con Micro-Queratina [MK] inspirada en la queratina del cabello y su protector térmico, Elvive Keraliso [MK] actúa en 3 niveles: 1. Nutre el cabello 2. Realinea fibra a fibra 3. Protege el cabello al alisarlo.. Elvive Keraliso 230° para cabello alisado con calortiene como beneficio: 1. Nutre y realinea fibra a fibra. 2. Alisado protegido y duradero. 3. Resultados desde el primer uso . Aplicar sobre cabello humedo.  No enjuagar. Para un cabello más alisado y protegido, utilizar los otros productos de la gama ELVIVE KERA-LISO [MK]","Realinea fibra a fibra para facilitar un alisado excepcional. 
Nutre el cabello y reduce el frizz
Protege el cabello contra el calor","Aplicar sobre el cabello húmedo. Masajear suavemente y
enjuagar. Para un cabello más alisado y protegido, utiliza los
otros productos de la línea ELVIVE KERA-LISO 230°. Evítese el
contacto con los ojos. En caso de contacto con los ojos,
enjuague inmediatamente. Manténgase fuera del alcance de los
niños. Si observa alguna reacción desfavorable suspenda su uso.",7509552792546 7509552791426 7509552791334 7509552791358,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Keraliso, Queraliso, keraliso 230, cabello alisado, pelo alisado, micro queratina, micro keratina, protector térmico, crema de tratamiento, crema tratamiento, baño de crema ",No,Todo tipo de cabello ,Diario ,300,g,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/KERA-LISO%20MQ/2.A+%20CONTENT/CPP?csf=1&web=1&e=SNUTSD
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Dream Long Liss,7509552843071,Shampoo Elvive Dream Long Liss 200ml ,Shampoo,"El shampoo Dream Long Liss con su fórmula transparente y sin siliconas, enriquecida con keratina vegetal y manteca de cacao, nutre y disciplina el pelo para conseguir un lacio impecable.. Elvive Dream Long Liss para cabello largo, con frizztiene como beneficio: 1. Suaviza el pelo y controla el frizz. 2. Nutre intensamente . 3. Resultados desde el primer uso . Aplicar sobre el pelo súper mojado para que la espuma se forme más fácil. Masajear y después enjuagar. ","Suaviza el pelo y controla el frizz
Nutre intensamente 
Resultados desde el primer uso ",Aplicar sobre el pelo súper mojado para que la espuma se forme más fácil. Masajear y después enjuagar. ,7509552843101; 7509552843736; 7509552904819,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Dream Long, dreamlong, Dream Long liss, Dream Long lis, keratina vegetal, manteca de cacao, suavidad, frizz, cabello liso, pelo liso, shampoo",No,Todo tipo de cabello ,Diario ,200,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/DREAM%20LONG%20LISS/2.A+%20CONTENT/SH/200%20ml?csf=1&web=1&e=RqZkC4
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Dream Long Liss,7509552843088,Shampoo Elvive Dream Long Liss 400ml ,Shampoo,"El shampoo Dream Long Liss con su fórmula transparente y sin siliconas, enriquecida con keratina vegetal y manteca de cacao, nutre y disciplina el pelo para conseguir un lacio impecable.. Elvive Dream Long Liss para cabello largo, con frizztiene como beneficio: 1. Suaviza el pelo y controla el frizz. 2. Nutre intensamente . 3. Resultados desde el primer uso . Aplicar sobre el pelo súper mojado para que la espuma se forme más fácil. Masajear y después enjuagar. ","Suaviza el pelo y controla el frizz
Nutre intensamente 
Resultados desde el primer uso ",Aplicar sobre el pelo súper mojado para que la espuma se forme más fácil. Masajear y después enjuagar. ,7509552843118; 7509552843736; 7509552904819,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Dream Long, dreamlong, Dream Long liss, Dream Long lis, keratina vegetal, manteca de cacao, suavidad, frizz, cabello liso, pelo liso, shampoo",No,Todo tipo de cabello ,Diario ,400,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/DREAM%20LONG%20LISS/2.A+%20CONTENT/SH/400%20ml?csf=1&web=1&e=2eWJ3o
HAIR CARE ,L'OREAL PARIS ,ELVIVE ,Dream Long Liss,7509552843095,Shampoo Elvive Dream Long Liss 750ml ,Shampoo,"El shampoo Dream Long Liss con su fórmula transparente y sin siliconas, enriquecida con keratina vegetal y manteca de cacao, nutre y disciplina el pelo para conseguir un lacio impecable.. Elvive Dream Long Liss para cabello largo, con frizztiene como beneficio: 1. Suaviza el pelo y controla el frizz. 2. Nutre intensamente . 3. Resultados desde el primer uso . Aplicar sobre el pelo súper mojado para que la espuma se forme más fácil. Masajear y después enjuagar. ","Suaviza el pelo y controla el frizz
Nutre intensamente 
Resultados desde el primer uso ",Aplicar sobre el pelo súper mojado para que la espuma se forme más fácil. Masajear y después enjuagar. ,7509552843125; 7509552843736; 7509552904819,"Loreal Paris, L´Oréal Paris, Loréal Paris, Elvive, Dream Long, dreamlong, Dream Long liss, Dream Long lis, keratina vegetal, manteca de cacao, suavidad, frizz, cabello liso, pelo liso, shampoo",No,Todo tipo de cabello ,Diario ,750,ml ,https://loreal.sharepoint.com/:f:/r/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/General/Contenido%20Loreal%20Consumo%20Masivo/Categor%C3%ADas/1.%20HAIR%20CARE/ELVIVE/DREAM%20LONG%20LISS/2.A+%20CONTENT/SH/750%20ml?csf=1&web=1&e=j9eh2o
